Usuario,Proyecto,Fecha,Horas,Issue
6310a898316bbc56c4249187,MAIPU - MEJORA CONTINUA,2025-03-19,4.0,MMC-3383
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-19,0.5,AFUS-33
637d1ac0f48fbd9b62d50fc3,AFU´S,2025-03-19,0.5,AFUS-33
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-19,0.5,AFUS-33
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,REPUESTOS MAIPU,2025-03-19,4.0,REP-4071
712020:c48c4d5f-8f15-4256-b730-279b54e14c0b,MAIPU - MEJORA CONTINUA,2025-03-19,1.0,MMC-3383
712020:76b2ab6b-f08d-4fef-9ced-52ff15fad7a0,MAIPU - MEJORA CONTINUA,2025-03-19,7.35,MMC-3473
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-03-19,1.0,AFUS-33
62e433730b4bf7ad924bcbe5,REPUESTOS MAIPU,2025-03-19,0.3833333333333333,REP-4103
62e433730b4bf7ad924bcbe5,REPUESTOS MAIPU,2025-03-19,6.0,REP-4088
637d1ac0f48fbd9b62d50fc3,AFU´S,2025-03-19,3.0,AFUS-465
63d916c4bf837c6893d6fbad,REPUESTOS MAIPU,2025-03-19,2.0,REP-4085
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-19,2.0,AFUS-462
6299079acd636500697d4701,MAIPU - MEJORA CONTINUA,2025-03-19,8.0,MMC-1091
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,REPUESTOS MAIPU,2025-03-19,1.75,REP-4088
6310a8976856bdd60a9eddae,TECH LAB - INTERNO,2025-03-19,0.75,VI-754
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-03-19,0.5,ATI-2697
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-19,0.25,ATI-2506
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AJUSTES TIMM - INTEGRACIONES,2025-03-19,0.5,ATI-2697
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,REPUESTOS MAIPU,2025-03-19,1.5,REP-3951
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-03-19,2.3,REP-2207
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-03-19,1.25,AFUS-255
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-03-19,0.5,ATI-2796
62fbddc8bb0704a2a808bd57,AFU´S,2025-03-19,0.5,AFUS-33
613fb43fe6c39d00721944a0,TECH LAB - INTERNO,2025-03-19,2.5,VI-673
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AJUSTES TIMM - INTEGRACIONES,2025-03-19,2.0,ATI-2776
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-19,1.0,ATI-2506
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-03-19,1.5,ATI-1490
62fbddc8bb0704a2a808bd57,AFU´S,2025-03-19,3.0,AFUS-152
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,REPUESTOS MAIPU,2025-03-19,0.5,REP-4103
613fb383e057c6006a1ccade,AJUSTES TIMM - INTEGRACIONES,2025-03-19,3.5,ATI-2796
70121:e997c5d5-1d6e-4973-80cb-28bfe7343a3f,TECH LAB - INTERNO,2025-03-19,0.5,VI-735
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,REPUESTOS MAIPU,2025-03-19,0.4166666666666667,REP-4103
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,REPUESTOS MAIPU,2025-03-19,0.75,REP-4103
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-03-19,0.4166666666666667,REP-4103
712020:7e5d904b-b254-46ab-8639-0e34732a80de,REPUESTOS MAIPU,2025-03-19,1.0,REP-4103
63d916c4bf837c6893d6fbad,REPUESTOS MAIPU,2025-03-19,0.4166666666666667,REP-4103
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,REPUESTOS MAIPU,2025-03-19,0.4166666666666667,REP-4103
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,REPUESTOS MAIPU,2025-03-19,0.4166666666666667,REP-4103
712020:d1c53603-3e65-4881-b493-a128394d565e,REPUESTOS MAIPU,2025-03-19,0.4166666666666667,REP-4103
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,REPUESTOS MAIPU,2025-03-19,0.4166666666666667,REP-4103
637d1ac0f48fbd9b62d50fc3,REPUESTOS MAIPU,2025-03-19,0.5,REP-4103
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,REPUESTOS MAIPU,2025-03-19,0.4166666666666667,REP-4103
712020:a3240ec7-ccb7-4e31-81ed-5338bd11acc2,TECH LAB - INTERNO,2025-03-19,4.0,VI-380
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-19,1.25,ATI-2540
712020:c48c4d5f-8f15-4256-b730-279b54e14c0b,MAIPU - MEJORA CONTINUA,2025-03-19,1.0,MMC-3479
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-03-19,0.5833333333333334,REP-4094
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,REPUESTOS MAIPU,2025-03-19,0.5833333333333334,REP-3463
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-19,0.5833333333333334,AFUS-462
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-19,2.0,AFUS-454
70121:e997c5d5-1d6e-4973-80cb-28bfe7343a3f,TECH LAB - INTERNO,2025-03-19,3.5,VI-735
5e751b85fad9000c325d9aae,TECH LAB - INTERNO,2025-03-19,1.0,VI-713
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,REPUESTOS MAIPU,2025-03-19,3.75,REP-4114
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-03-19,0.8,REP-4069
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,REPUESTOS MAIPU,2025-03-19,5.0,REP-3464
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,REPUESTOS MAIPU,2025-03-19,4.0,REP-4109
712020:d1c53603-3e65-4881-b493-a128394d565e,REPUESTOS MAIPU,2025-03-19,5.0,REP-4086
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,REPUESTOS MAIPU,2025-03-19,5.0,REP-3471
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,REPUESTOS MAIPU,2025-03-19,4.25,REP-4088
5e751b85fad9000c325d9aae,AJUSTES TIMM - INTEGRACIONES,2025-03-19,1.6666666666666667,ATI-2781
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-03-19,0.6833333333333333,REP-4094
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-03-19,4.0,AFUS-255
6310a896316bbc56c4249184,TECH LAB - INTERNO,2025-03-19,0.75,VI-386
613fb43fe6c39d00721944a0,TECH LAB - INTERNO,2025-03-19,2.0,VI-673
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-03-19,2.0,ATI-1491
712020:d6bab2e1-1616-4bfb-83a4-2be2aebf31ed,TECH LAB - INTERNO,2025-03-19,3.0,VI-380
637d1ac0f48fbd9b62d50fc3,AFU´S,2025-03-19,4.0,AFUS-465
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AJUSTES TIMM - INTEGRACIONES,2025-03-19,4.0,ATI-2776
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,REPUESTOS MAIPU,2025-03-19,4.0,REP-3463
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-19,4.0,AFUS-462
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,REPUESTOS MAIPU,2025-03-19,2.5,REP-4076
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-03-19,0.9166666666666666,REP-4094
62fbddc8bb0704a2a808bd57,AFU´S,2025-03-19,4.083333333333333,AFUS-189
712020:6b82bca4-7ae3-4417-b5b5-76024cf32617,TECH LAB - INTERNO,2025-03-19,2.5,VI-747
5c8132a6e6e3160b9b6fd44d,TEMPO WORKLOAD,2025-03-19,54.0,TEM-16
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-19,0.5,AFUS-450
5dea6ce9b95b180d17cfc7df,TECH LAB - INTERNO,2025-03-19,1.25,VI-9
613fb383e057c6006a1ccade,AJUSTES TIMM - INTEGRACIONES,2025-03-19,0.5,ATI-2697
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-19,1.0,ATI-2540
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-03-19,1.0,ATI-2794
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-19,1.0,AFUS-449
6310a8963e578bb3b5feb9f3,TEMPO WORKLOAD,2025-03-19,8.0,TEM-13
613fb43fe6c39d00721944a0,TEMPO WORKLOAD,2025-03-19,18.0,TEM-13
6310a896316bbc56c4249184,TEMPO WORKLOAD,2025-03-19,1.5,TEM-13
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-19,0.5,ATI-2540
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-19,0.5,AFUS-452
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-03-19,1.0,ATI-2798
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-19,0.3333333333333333,ATI-2540
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-19,0.5,AFUS-451
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-19,1.1666666666666667,ATI-2540
712020:91b42101-19bb-498d-9942-8850a5540c96,TEMPO WORKLOAD,2025-03-19,15.0,TEM-16
63e1170728cddcc70773cbd6,TEMPO WORKLOAD,2025-03-19,20.25,TEM-16
6310a896316bbc56c4249184,TEMPO WORKLOAD,2025-03-19,11.0,TEM-13
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-19,1.0,ATI-1701
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,REPUESTOS MAIPU,2025-03-19,2.5,REP-4088
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-03-19,2.5,REP-4094
5c8132a6e6e3160b9b6fd44d,TEMPO WORKLOAD,2025-03-19,9.5,TEM-13
712020:3268e7ac-2411-4ef8-a85a-d619f040639c,TECH LAB - INTERNO,2025-03-20,0.5,VI-754
62e433730b4bf7ad924bcbe5,REPUESTOS MAIPU,2025-03-20,0.5,REP-4113
5eb2e91b96bbcb0b857bfa58,TECH LAB - INTERNO,2025-03-20,0.5,VI-754
5c8132a6e6e3160b9b6fd44d,TECH LAB - INTERNO,2025-03-20,0.5,VI-754
62fbddc8bb0704a2a808bd57,REPUESTOS MAIPU,2025-03-20,0.5833333333333334,REP-4103
712020:ca798410-124d-40e3-9954-420f35eb4d5c,TECH LAB - INTERNO,2025-03-20,7.2,VI-380
712020:98295f35-86b1-4d23-a51b-30dbe7170d11,TECH LAB - INTERNO,2025-03-20,7.2,VI-380
712020:f50b1e80-f1ef-440b-b954-716fbfdbc927,REPUESTOS MAIPU,2025-03-20,0.5333333333333333,REP-4103
613fb383e057c6006a1ccade,AJUSTES TIMM - INTEGRACIONES,2025-03-20,7.25,ATI-1703
613fb383e057c6006a1ccade,AJUSTES TIMM - INTEGRACIONES,2025-03-20,0.5,ATI-2697
70121:e997c5d5-1d6e-4973-80cb-28bfe7343a3f,TECH LAB - INTERNO,2025-03-20,0.5,VI-682
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,REPUESTOS MAIPU,2025-03-20,1.0,REP-4115
712020:f5cdecd9-64db-4d5e-b4a2-c8f4b7201212,TECH LAB - INTERNO,2025-03-20,8.0,VI-4
5e751b85fad9000c325d9aae,AJUSTES TIMM - INTEGRACIONES,2025-03-20,2.0,ATI-2781
5cacf44c66c5b40acb9ff68f,TECH LAB - INTERNO,2025-03-20,8.0,VI-41
5c8bd7984c5068698da7b839,REPUESTOS MAIPU,2025-03-20,0.7166666666666667,REP-3520
63600fdb1cc605b1fd177862,TECH LAB - INTERNO,2025-03-20,9.0,VI-4
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-03-20,0.5833333333333334,REP-4103
5e751b85fad9000c325d9aae,AJUSTES TIMM - INTEGRACIONES,2025-03-20,2.5,ATI-2700
5c8bd79686c36970e812b609,TECH LAB - INTERNO,2025-03-20,0.75,VI-387
5c8bd79686c36970e812b609,TECH LAB - INTERNO,2025-03-20,1.0,VI-387
62e433730b4bf7ad924bcbe5,REPUESTOS MAIPU,2025-03-20,0.5,REP-4103
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-20,1.0,ATI-2506
5dea6ce9b95b180d17cfc7df,TECH LAB - INTERNO,2025-03-20,2.0,VI-9
712020:f50b1e80-f1ef-440b-b954-716fbfdbc927,REPUESTOS MAIPU,2025-03-20,7.5,REP-3248
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-03-20,0.35,REP-2207
5c8bd7984c5068698da7b839,TECH LAB - INTERNO,2025-03-20,2.8,VI-750
6310a896316bbc56c4249184,TECH LAB - INTERNO,2025-03-20,2.25,VI-386
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-03-20,0.2833333333333333,REP-4094
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-03-20,4.0,ATI-1491
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-20,3.0,AFUS-476
712020:a3240ec7-ccb7-4e31-81ed-5338bd11acc2,TECH LAB - INTERNO,2025-03-20,7.5,VI-380
5d6fae7bab129d0c306da857,TECH LAB - INTERNO,2025-03-20,0.5,VI-754
637d1ac0f48fbd9b62d50fc3,AFU´S,2025-03-20,0.5,AFUS-465
6310a898316bbc56c4249187,MAIPU - MEJORA CONTINUA,2025-03-20,0.5,MMC-2176
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,REPUESTOS MAIPU,2025-03-20,3.0,REP-3464
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-03-20,3.0,REP-4094
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-03-20,0.5,AFUS-256
6310a8954fbe9c4bd0edf82a,TECH LAB - INTERNO,2025-03-20,8.0,VI-4
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,AJUSTES TIMM - INTEGRACIONES,2025-03-20,4.0,ATI-2690
712020:76b2ab6b-f08d-4fef-9ced-52ff15fad7a0,MAIPU - MEJORA CONTINUA,2025-03-20,0.5833333333333334,MMC-2176
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,REPUESTOS MAIPU,2025-03-20,3.0,REP-3463
712020:d1c53603-3e65-4881-b493-a128394d565e,REPUESTOS MAIPU,2025-03-20,3.0,REP-3246
712020:c48c4d5f-8f15-4256-b730-279b54e14c0b,MAIPU - MEJORA CONTINUA,2025-03-20,0.5,MMC-2176
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,REPUESTOS MAIPU,2025-03-20,3.0,REP-3471
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,AJUSTES TIMM - INTEGRACIONES,2025-03-20,3.0,ATI-2821
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,REPUESTOS MAIPU,2025-03-20,3.0,REP-4202
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,AJUSTES TIMM - INTEGRACIONES,2025-03-20,1.5,ATI-2821
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,REPUESTOS MAIPU,2025-03-20,1.5,REP-4202
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-03-20,0.9333333333333332,REP-4028
637d1ac0f48fbd9b62d50fc3,AFU´S,2025-03-20,0.5,AFUS-33
6310a898316bbc56c4249187,MAIPU - MEJORA CONTINUA,2025-03-20,3.5,MMC-3474
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-03-20,1.0,AFUS-33
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-20,0.5,AFUS-33
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,REPUESTOS MAIPU,2025-03-20,3.0,REP-4079
712020:c48c4d5f-8f15-4256-b730-279b54e14c0b,MAIPU - MEJORA CONTINUA,2025-03-20,3.0,MMC-3473
712020:76b2ab6b-f08d-4fef-9ced-52ff15fad7a0,MAIPU - MEJORA CONTINUA,2025-03-20,4.0,MMC-3473
637d1ac0f48fbd9b62d50fc3,AFU´S,2025-03-20,9.0,AFUS-465
63d916c4bf837c6893d6fbad,REPUESTOS MAIPU,2025-03-20,6.0,REP-4085
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AJUSTES TIMM - INTEGRACIONES,2025-03-20,1.0,ATI-2703
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-20,0.5,AFUS-462
6299079acd636500697d4701,MAIPU - MEJORA CONTINUA,2025-03-20,6.0,MMC-1091
712020:6b82bca4-7ae3-4417-b5b5-76024cf32617,TECH LAB - INTERNO,2025-03-20,3.0,VI-747
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-03-20,0.5833333333333334,REP-2207
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-20,1.0,ATI-2540
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-03-20,1.5,AFUS-256
70121:e997c5d5-1d6e-4973-80cb-28bfe7343a3f,TECH LAB - INTERNO,2025-03-20,0.25,VI-735
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-20,1.5,AFUS-462
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-03-20,0.9,REP-4028
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,REPUESTOS MAIPU,2025-03-20,1.25,REP-4088
70121:e997c5d5-1d6e-4973-80cb-28bfe7343a3f,TECH LAB - INTERNO,2025-03-20,4.25,VI-735
5e751b85fad9000c325d9aae,TECH LAB - INTERNO,2025-03-20,1.0,VI-755
62fbddc8bb0704a2a808bd57,AFU´S,2025-03-20,0.5,AFUS-33
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AJUSTES TIMM - INTEGRACIONES,2025-03-20,0.5,ATI-2707
712020:d6bab2e1-1616-4bfb-83a4-2be2aebf31ed,TECH LAB - INTERNO,2025-03-20,3.0,VI-380
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,TECH LAB - INTERNO,2025-03-20,1.0,VI-321
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-20,1.5,ATI-2506
62fbddc8bb0704a2a808bd57,AFU´S,2025-03-20,6.916666666666667,AFUS-189
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AJUSTES TIMM - INTEGRACIONES,2025-03-20,1.5,ATI-2776
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-03-20,2.433333333333333,REP-4028
5e751b85fad9000c325d9aae,AJUSTES TIMM - INTEGRACIONES,2025-03-20,0.5,ATI-2815
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,REPUESTOS MAIPU,2025-03-20,0.5833333333333334,REP-4103
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,REPUESTOS MAIPU,2025-03-20,0.5,REP-4103
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-03-20,0.5833333333333334,REP-4103
712020:7e5d904b-b254-46ab-8639-0e34732a80de,REPUESTOS MAIPU,2025-03-20,1.0,REP-4103
63d916c4bf837c6893d6fbad,REPUESTOS MAIPU,2025-03-20,0.5833333333333334,REP-4103
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,REPUESTOS MAIPU,2025-03-20,0.5,REP-4103
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,REPUESTOS MAIPU,2025-03-20,0.5833333333333334,REP-4103
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,REPUESTOS MAIPU,2025-03-20,0.5833333333333334,REP-4103
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,REPUESTOS MAIPU,2025-03-20,0.5833333333333334,REP-4103
712020:d1c53603-3e65-4881-b493-a128394d565e,REPUESTOS MAIPU,2025-03-20,0.5833333333333334,REP-4103
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,REPUESTOS MAIPU,2025-03-20,0.5833333333333334,REP-4103
637d1ac0f48fbd9b62d50fc3,REPUESTOS MAIPU,2025-03-20,0.5,REP-4103
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,REPUESTOS MAIPU,2025-03-20,0.5833333333333334,REP-4103
5e751b85fad9000c325d9aae,AJUSTES TIMM - INTEGRACIONES,2025-03-20,1.75,ATI-2540
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-20,2.0,AFUS-476
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,REPUESTOS MAIPU,2025-03-20,1.5,REP-4114
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-03-20,0.9166666666666666,REP-4094
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,REPUESTOS MAIPU,2025-03-20,0.4166666666666667,REP-3463
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-20,0.4166666666666667,AFUS-462
5dea6ce9b95b180d17cfc7df,TECH LAB - INTERNO,2025-03-20,1.25,VI-9
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,REPUESTOS MAIPU,2025-03-20,4.0,REP-4109
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,REPUESTOS MAIPU,2025-03-20,3.0,REP-4076
712020:d1c53603-3e65-4881-b493-a128394d565e,REPUESTOS MAIPU,2025-03-20,5.0,REP-3246
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,REPUESTOS MAIPU,2025-03-20,5.0,REP-3471
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-20,0.75,ATI-2573
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,REPUESTOS MAIPU,2025-03-20,4.5,REP-3464
712020:76b2ab6b-f08d-4fef-9ced-52ff15fad7a0,MAIPU - MEJORA CONTINUA,2025-03-20,3.433333333333333,MMC-3353
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-03-20,0.5,ATI-2697
557058:c310fa79-8a55-492f-a2fe-6e69a7d7c4eb,TECH LAB - INTERNO,2025-03-20,1.0,VI-755
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AJUSTES TIMM - INTEGRACIONES,2025-03-20,0.5,ATI-2697
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-03-20,4.0,AFUS-256
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,REPUESTOS MAIPU,2025-03-20,4.0,REP-3463
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-20,4.0,AFUS-462
5e751b85fad9000c325d9aae,TECH LAB - INTERNO,2025-03-20,0.5,VI-713
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-20,0.5,ATI-2506
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,REPUESTOS MAIPU,2025-03-20,3.5,REP-4088
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-03-20,1.5,ATI-2589
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-03-20,2.5,REP-4094
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,AJUSTES TIMM - INTEGRACIONES,2025-03-20,0.5,ATI-2697
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,AJUSTES TIMM - INTEGRACIONES,2025-03-20,1.0,ATI-2706
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AJUSTES TIMM - INTEGRACIONES,2025-03-20,1.0,ATI-2776
70121:e997c5d5-1d6e-4973-80cb-28bfe7343a3f,TECH LAB - INTERNO,2025-03-20,1.0,VI-735
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-20,0.5,ATI-2540
5dea6ce9b95b180d17cfc7df,TECH LAB - INTERNO,2025-03-20,2.25,VI-9
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-20,0.75,ATI-2540
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-20,2.5,AFUS-476
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AJUSTES TIMM - INTEGRACIONES,2025-03-20,2.5,ATI-2700
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,AJUSTES TIMM - INTEGRACIONES,2025-03-20,1.5,ATI-2606
712020:6b82bca4-7ae3-4417-b5b5-76024cf32617,TECH LAB - INTERNO,2025-03-20,1.5,VI-747
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-03-20,2.0,ATI-2592
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-20,2.0,ATI-2540
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,REPUESTOS MAIPU,2025-03-20,1.0,REP-4078
6310a8963e578bb3b5feb9f3,TEMPO WORKLOAD,2025-03-20,28.25,TEM-13
712020:a3240ec7-ccb7-4e31-81ed-5338bd11acc2,TECH LAB - INTERNO,2025-03-20,0.5,VI-754
712020:c48c4d5f-8f15-4256-b730-279b54e14c0b,MAIPU - MEJORA CONTINUA,2025-03-20,2.0,MMC-3390
62fbd97aeec8d4a478d41a3b,TEMPO WORKLOAD,2025-03-20,51.0,TEM-18
5dbc42d12757660db6144b56,TEMPO WORKLOAD,2025-03-20,1.0,TEM-13
6310a896316bbc56c4249184,TEMPO WORKLOAD,2025-03-20,22.0,TEM-13
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-20,1.25,ATI-2506
637d1ac0f48fbd9b62d50fc3,AFU´S,2025-03-20,2.0,AFUS-466
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,REPUESTOS MAIPU,2025-03-20,2.5,REP-4088
