Usuario,Fecha,Mes,Horas,Issue,Proyecto,Cuenta,IssueId,TempoWorklogId
712020:5912aa5b-0476-4091-834a-994381177d1a,2025-02-24,February 2025,1.75,VI-518,TECH LAB - INTERNO,,,
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,2025-02-24,February 2025,1.0,REP-3508,REPUESTOS MAIPU,,,
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,2025-02-24,February 2025,3.0,REP-3471,REPUESTOS MAIPU,,,
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,2025-02-24,February 2025,4.75,REP-3471,REPUESTOS MAIPU,,,
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,2025-02-24,February 2025,0.5,ATI-2608,AJUSTES TIMM - INTEGRACIONES,,,
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,2025-02-24,February 2025,0.75,ATI-2555,AJUSTES TIMM - INTEGRACIONES,,,
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,2025-02-24,February 2025,1.25,ATI-2560,AJUSTES TIMM - INTEGRACIONES,,,
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,2025-02-24,February 2025,2.0,ATI-2616,AJUSTES TIMM - INTEGRACIONES,,,
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,2025-02-24,February 2025,3.0,ATI-2616,AJUSTES TIMM - INTEGRACIONES,,,
712020:7e5d904b-b254-46ab-8639-0e34732a80de,2025-02-24,February 2025,0.5,REP-3508,REPUESTOS MAIPU,,,
712020:7e5d904b-b254-46ab-8639-0e34732a80de,2025-02-24,February 2025,0.75,AFUS-33,AFU´S,,,
712020:7e5d904b-b254-46ab-8639-0e34732a80de,2025-02-24,February 2025,1.0,AFUS-428,AFU´S,,,
712020:7e5d904b-b254-46ab-8639-0e34732a80de,2025-02-24,February 2025,1.5,AFUS-428,AFU´S,,,
712020:7e5d904b-b254-46ab-8639-0e34732a80de,2025-02-24,February 2025,3.5,AFUS-428,AFU´S,,,
712020:91b42101-19bb-498d-9942-8850a5540c96,2025-02-24,February 2025,2.5,VI-490,TECH LAB - INTERNO,,,
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,2025-02-24,February 2025,0.5,ATI-2604,AJUSTES TIMM - INTEGRACIONES,,,
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,2025-02-24,February 2025,1.0,ATI-1415,AJUSTES TIMM - INTEGRACIONES,,,
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,2025-02-24,February 2025,2.0,ATI-2547,AJUSTES TIMM - INTEGRACIONES,,,
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,2025-02-24,February 2025,3.0,ATI-2363,AJUSTES TIMM - INTEGRACIONES,,,
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,2025-02-24,February 2025,0.5,AFUS-33,AFU´S,,,
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,2025-02-24,February 2025,0.75,AFUS-422,AFU´S,,,
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,2025-02-24,February 2025,1.0,AFUS-422,AFU´S,,,
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,2025-02-24,February 2025,1.75,AFUS-422,AFU´S,,,
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,2025-02-24,February 2025,3.0,AFUS-422,AFU´S,,,
712020:ca798410-124d-40e3-9954-420f35eb4d5c,2025-02-24,February 2025,7.2,VI-380,TECH LAB - INTERNO,,,
712020:d1c53603-3e65-4881-b493-a128394d565e,2025-02-24,February 2025,0.5,REP-3508,REPUESTOS MAIPU,,,
712020:d1c53603-3e65-4881-b493-a128394d565e,2025-02-24,February 2025,3.0,REP-3473,REPUESTOS MAIPU,,,
712020:d1c53603-3e65-4881-b493-a128394d565e,2025-02-24,February 2025,5.0,REP-3503,REPUESTOS MAIPU,,,
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,2025-02-24,February 2025,0.833,REP-3404,REPUESTOS MAIPU,,,
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,2025-02-24,February 2025,3.0,REP-3569,REPUESTOS MAIPU,,,
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,2025-02-24,February 2025,4.5,REP-3558,REPUESTOS MAIPU,,,
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,2025-02-24,February 2025,0.25,ATI-2506,AJUSTES TIMM - INTEGRACIONES,,,
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,2025-02-24,February 2025,1.0,ATI-2038,AJUSTES TIMM - INTEGRACIONES,,,
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,2025-02-24,February 2025,1.5,ATI-2614,AJUSTES TIMM - INTEGRACIONES,,,
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,2025-02-24,February 2025,2.25,ATI-2614,AJUSTES TIMM - INTEGRACIONES,,,
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,2025-02-24,February 2025,3.0,ATI-2614,AJUSTES TIMM - INTEGRACIONES,,,
712020:f50b1e80-f1ef-440b-b954-716fbfdbc927,2025-02-24,February 2025,0.417,REP-3508,REPUESTOS MAIPU,,,
712020:f50b1e80-f1ef-440b-b954-716fbfdbc927,2025-02-24,February 2025,7.583,REP-3545,REPUESTOS MAIPU,,,
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,2025-02-24,February 2025,1.0,REP-3508,REPUESTOS MAIPU,,,
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,2025-02-24,February 2025,1.5,REP-3546,REPUESTOS MAIPU,,,
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,2025-02-24,February 2025,4.25,REP-3546,REPUESTOS MAIPU,,,
712020:f5cdecd9-64db-4d5e-b4a2-c8f4b7201212,2025-02-24,February 2025,0.667,ATI-2608,AJUSTES TIMM - INTEGRACIONES,,,
712020:f5cdecd9-64db-4d5e-b4a2-c8f4b7201212,2025-02-24,February 2025,6.667,ATI-1490,AJUSTES TIMM - INTEGRACIONES,,,
557058:c310fa79-8a55-492f-a2fe-6e69a7d7c4eb,2025-02-25,February 2025,2.0,VI-709,TECH LAB - INTERNO,,,
5c5857d6036b380b84dc8212,2025-02-25,February 2025,1.0,VI-743,TECH LAB - INTERNO,,,
5c8bd79686c36970e812b609,2025-02-25,February 2025,0.833,REP-3546,REPUESTOS MAIPU,,,
5c8bd79686c36970e812b609,2025-02-25,February 2025,1.0,REP-3508,REPUESTOS MAIPU,,,
5c8bd79686c36970e812b609,2025-02-25,February 2025,2.417,REP-3472,REPUESTOS MAIPU,,,
5c8bd79686c36970e812b609,2025-02-25,February 2025,2.917,REP-3520,REPUESTOS MAIPU,,,
5c8bd7984c5068698da7b839,2025-02-25,February 2025,0.517,REP-3520,REPUESTOS MAIPU,,,
5c8bd7984c5068698da7b839,2025-02-25,February 2025,0.683,REP-3520,REPUESTOS MAIPU,,,
5c8bd7984c5068698da7b839,2025-02-25,February 2025,0.717,REP-3510,REPUESTOS MAIPU,,,
5c8bd7984c5068698da7b839,2025-02-25,February 2025,0.917,REP-2963,REPUESTOS MAIPU,,,
5c8bd7984c5068698da7b839,2025-02-25,February 2025,6.15,VI-748,TECH LAB - INTERNO,,,
5dea6ce9b95b180d17cfc7df,2025-02-25,February 2025,1.0,VI-9,TECH LAB - INTERNO,,,
5dea6ce9b95b180d17cfc7df,2025-02-25,February 2025,1.5,VI-9,TECH LAB - INTERNO,,,
5e751b85fad9000c325d9aae,2025-02-25,February 2025,0.25,ATI-2603,AJUSTES TIMM - INTEGRACIONES,,,
5e751b85fad9000c325d9aae,2025-02-25,February 2025,0.5,ATI-2606,AJUSTES TIMM - INTEGRACIONES,,,
5e751b85fad9000c325d9aae,2025-02-25,February 2025,1.0,ATI-2607,AJUSTES TIMM - INTEGRACIONES,,,
5e751b85fad9000c325d9aae,2025-02-25,February 2025,1.5,VI-713,TECH LAB - INTERNO,,,
5e751b85fad9000c325d9aae,2025-02-25,February 2025,4.0,NTGRCNS-367,INTEGRACIONES MAIPÚ,,,
5eb2db0fa4c57d0b8b13eecb,2025-02-25,February 2025,8.0,VI-4,TECH LAB - INTERNO,,,
6022a0ace7deee0069225fbd,2025-02-25,February 2025,0.5,VI-478,TECH LAB - INTERNO,,,
6022a0ace7deee0069225fbd,2025-02-25,February 2025,1.0,VI-570,TECH LAB - INTERNO,,,
60e32d94f90dee0069359fa3,2025-02-25,February 2025,0.633,REP-3508,REPUESTOS MAIPU,,,
60e32d94f90dee0069359fa3,2025-02-25,February 2025,0.767,REP-3520,REPUESTOS MAIPU,,,
60e32d94f90dee0069359fa3,2025-02-25,February 2025,2.0,REP-3472,REPUESTOS MAIPU,,,
60e32d94f90dee0069359fa3,2025-02-25,February 2025,4.0,REP-3251,REPUESTOS MAIPU,,,
613fb383e057c6006a1ccade,2025-02-25,February 2025,8.0,VI-571,TECH LAB - INTERNO,,,
62e433730b4bf7ad924bcbe5,2025-02-25,February 2025,0.5,REP-3520,REPUESTOS MAIPU,,,
62e433730b4bf7ad924bcbe5,2025-02-25,February 2025,1.0,REP-3508,REPUESTOS MAIPU,,,
62e433730b4bf7ad924bcbe5,2025-02-25,February 2025,2.0,REP-2334,REPUESTOS MAIPU,,,
62e433730b4bf7ad924bcbe5,2025-02-25,February 2025,4.5,REP-2334,REPUESTOS MAIPU,,,
62fbddc8bb0704a2a808bd57,2025-02-25,February 2025,0.5,AFUS-33,AFU´S,,,
62fbddc8bb0704a2a808bd57,2025-02-25,February 2025,1.0,REP-3508,REPUESTOS MAIPU,,,
62fbddc8bb0704a2a808bd57,2025-02-25,February 2025,1.5,AFUS-413,AFU´S,,,
62fbddc8bb0704a2a808bd57,2025-02-25,February 2025,5.0,AFUS-189,AFU´S,,,
6310a8954fbe9c4bd0edf82a,2025-02-25,February 2025,0.5,VI-738,TECH LAB - INTERNO,,,
6310a8954fbe9c4bd0edf82a,2025-02-25,February 2025,2.5,VI-738,TECH LAB - INTERNO,,,
637d1ac0f48fbd9b62d50fc3,2025-02-25,February 2025,8.0,VI-4,TECH LAB - INTERNO,,,
63d916c4bf837c6893d6fbad,2025-02-25,February 2025,1.0,REP-3508,REPUESTOS MAIPU,,,
63d916c4bf837c6893d6fbad,2025-02-25,February 2025,7.0,REP-3532,REPUESTOS MAIPU,,,
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,2025-02-25,February 2025,4.0,ATI-2610,AJUSTES TIMM - INTEGRACIONES,,,
70121:e997c5d5-1d6e-4973-80cb-28bfe7343a3f,2025-02-25,February 2025,8.0,VI-4,TECH LAB - INTERNO,,,
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,2025-02-25,February 2025,9.0,VI-4,TECH LAB - INTERNO,,,
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,2025-02-25,February 2025,0.25,ATI-2603,AJUSTES TIMM - INTEGRACIONES,,,
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,2025-02-25,February 2025,3.0,ATI-2596,AJUSTES TIMM - INTEGRACIONES,,,
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,2025-02-25,February 2025,4.75,REP-3514,REPUESTOS MAIPU,,,
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,2025-02-25,February 2025,1.0,REP-3508,REPUESTOS MAIPU,,,
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,2025-02-25,February 2025,6.0,REP-3923,REPUESTOS MAIPU,,,
712020:3268e7ac-2411-4ef8-a85a-d619f040639c,2025-02-25,February 2025,8.0,VI-693,TECH LAB - INTERNO,,,
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,2025-02-25,February 2025,1.0,REP-3508,REPUESTOS MAIPU,,,
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,2025-02-25,February 2025,2.5,REP-3445,REPUESTOS MAIPU,,,
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,2025-02-25,February 2025,3.5,REP-3445,REPUESTOS MAIPU,,,
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,2025-02-25,February 2025,0.25,ATI-2610,AJUSTES TIMM - INTEGRACIONES,,,
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,2025-02-25,February 2025,0.5,REP-3519,REPUESTOS MAIPU,,,
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,2025-02-25,February 2025,1.0,ATI-2610,AJUSTES TIMM - INTEGRACIONES,,,
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,2025-02-25,February 2025,2.0,VI-387,TECH LAB - INTERNO,,,
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,2025-02-25,February 2025,1.0,REP-3508,REPUESTOS MAIPU,,,
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,2025-02-25,February 2025,3.0,REP-3472,REPUESTOS MAIPU,,,
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,2025-02-25,February 2025,4.0,REP-3472,REPUESTOS MAIPU,,,
712020:5912aa5b-0476-4091-834a-994381177d1a,2025-02-25,February 2025,0.75,VI-518,TECH LAB - INTERNO,,,
712020:5912aa5b-0476-4091-834a-994381177d1a,2025-02-25,February 2025,1.25,VI-518,TECH LAB - INTERNO,,,
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,2025-02-25,February 2025,1.0,REP-3508,REPUESTOS MAIPU,,,
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,2025-02-25,February 2025,3.0,REP-3471,REPUESTOS MAIPU,,,
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,2025-02-25,February 2025,4.5,REP-3471,REPUESTOS MAIPU,,,
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,2025-02-25,February 2025,1.0,ATI-2616,AJUSTES TIMM - INTEGRACIONES,,,
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,2025-02-25,February 2025,2.0,ATI-2616,AJUSTES TIMM - INTEGRACIONES,,,
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,2025-02-25,February 2025,4.0,ATI-2616,AJUSTES TIMM - INTEGRACIONES,,,
712020:7e5d904b-b254-46ab-8639-0e34732a80de,2025-02-25,February 2025,0.5,REP-3508,REPUESTOS MAIPU,,,
712020:7e5d904b-b254-46ab-8639-0e34732a80de,2025-02-25,February 2025,0.75,AFUS-428,AFU´S,,,
712020:7e5d904b-b254-46ab-8639-0e34732a80de,2025-02-25,February 2025,1.0,AFUS-330,AFU´S,,,
712020:7e5d904b-b254-46ab-8639-0e34732a80de,2025-02-25,February 2025,1.5,AFUS-428,AFU´S,,,
712020:a3240ec7-ccb7-4e31-81ed-5338bd11acc2,2025-02-25,February 2025,1.0,VI-490,TECH LAB - INTERNO,,,
712020:a3240ec7-ccb7-4e31-81ed-5338bd11acc2,2025-02-25,February 2025,4.0,VI-490,TECH LAB - INTERNO,,,
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,2025-02-25,February 2025,0.5,ATI-2603,AJUSTES TIMM - INTEGRACIONES,,,
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,2025-02-25,February 2025,1.0,ATI-2479,AJUSTES TIMM - INTEGRACIONES,,,
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,2025-02-25,February 2025,1.5,ATI-2664,AJUSTES TIMM - INTEGRACIONES,,,
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,2025-02-25,February 2025,2.0,ATI-2479,AJUSTES TIMM - INTEGRACIONES,,,
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,2025-02-25,February 2025,0.5,AFUS-33,AFU´S,,,
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,2025-02-25,February 2025,1.0,REP-3508,REPUESTOS MAIPU,,,
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,2025-02-25,February 2025,2.0,AFUS-422,AFU´S,,,
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,2025-02-25,February 2025,3.0,AFUS-422,AFU´S,,,
712020:ca798410-124d-40e3-9954-420f35eb4d5c,2025-02-25,February 2025,7.2,VI-380,TECH LAB - INTERNO,,,
712020:d1c53603-3e65-4881-b493-a128394d565e,2025-02-25,February 2025,0.5,REP-3508,REPUESTOS MAIPU,,,
712020:d1c53603-3e65-4881-b493-a128394d565e,2025-02-25,February 2025,3.0,REP-3546,REPUESTOS MAIPU,,,
712020:d1c53603-3e65-4881-b493-a128394d565e,2025-02-25,February 2025,5.0,REP-3478,REPUESTOS MAIPU,,,
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,2025-02-25,February 2025,3.0,REP-3426,REPUESTOS MAIPU,,,
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,2025-02-25,February 2025,5.0,REP-3558,REPUESTOS MAIPU,,,
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,2025-02-25,February 2025,5.0,ATI-2614,AJUSTES TIMM - INTEGRACIONES,,,
712020:f50b1e80-f1ef-440b-b954-716fbfdbc927,2025-02-25,February 2025,0.417,REP-3508,REPUESTOS MAIPU,,,
712020:f50b1e80-f1ef-440b-b954-716fbfdbc927,2025-02-25,February 2025,7.583,REP-3250,REPUESTOS MAIPU,,,
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,2025-02-25,February 2025,1.0,REP-3508,REPUESTOS MAIPU,,,
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,2025-02-25,February 2025,1.5,REP-3546,REPUESTOS MAIPU,,,
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,2025-02-25,February 2025,2.0,REP-3546,REPUESTOS MAIPU,,,
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,2025-02-25,February 2025,2.25,REP-3546,REPUESTOS MAIPU,,,
712020:f5cdecd9-64db-4d5e-b4a2-c8f4b7201212,2025-02-25,February 2025,0.217,ATI-2603,AJUSTES TIMM - INTEGRACIONES,,,
712020:f5cdecd9-64db-4d5e-b4a2-c8f4b7201212,2025-02-25,February 2025,1.083,ATI-2607,AJUSTES TIMM - INTEGRACIONES,,,
712020:f5cdecd9-64db-4d5e-b4a2-c8f4b7201212,2025-02-25,February 2025,6.7,ATI-1490,AJUSTES TIMM - INTEGRACIONES,,,
5c5857d6036b380b84dc8212,2025-02-26,February 2025,0.5,VI-716,TECH LAB - INTERNO,,,
5c8bd79686c36970e812b609,2025-02-26,February 2025,0.583,REP-3508,REPUESTOS MAIPU,,,
5c8bd79686c36970e812b609,2025-02-26,February 2025,0.95,REP-3520,REPUESTOS MAIPU,,,
5c8bd79686c36970e812b609,2025-02-26,February 2025,1.0,VI-572,TECH LAB - INTERNO,,,
5c8bd79686c36970e812b609,2025-02-26,February 2025,1.4,REP-3474,REPUESTOS MAIPU,,,
5c8bd79686c36970e812b609,2025-02-26,February 2025,3.333,REP-3250,REPUESTOS MAIPU,,,
5c8bd7984c5068698da7b839,2025-02-26,February 2025,1.0,REP-3520,REPUESTOS MAIPU,,,
5c8bd7984c5068698da7b839,2025-02-26,February 2025,4.367,ATI-2611,AJUSTES TIMM - INTEGRACIONES,,,
5c8bd7984c5068698da7b839,2025-02-26,February 2025,4.717,VI-748,TECH LAB - INTERNO,,,
5dea6ce9b95b180d17cfc7df,2025-02-26,February 2025,1.5,VI-9,TECH LAB - INTERNO,,,
5e751b85fad9000c325d9aae,2025-02-26,February 2025,0.333,ATI-2609,AJUSTES TIMM - INTEGRACIONES,,,
5e751b85fad9000c325d9aae,2025-02-26,February 2025,1.5,ATI-2610,AJUSTES TIMM - INTEGRACIONES,,,
5e751b85fad9000c325d9aae,2025-02-26,February 2025,2.25,ATI-2662,AJUSTES TIMM - INTEGRACIONES,,,
5e751b85fad9000c325d9aae,2025-02-26,February 2025,4.0,ATI-2611,AJUSTES TIMM - INTEGRACIONES,,,
5eb2db0fa4c57d0b8b13eecb,2025-02-26,February 2025,8.0,VI-4,TECH LAB - INTERNO,,,
6022a0ace7deee0069225fbd,2025-02-26,February 2025,0.5,VI-570,TECH LAB - INTERNO,,,
6022a0ace7deee0069225fbd,2025-02-26,February 2025,4.0,VI-605,TECH LAB - INTERNO,,,
60e32d94f90dee0069359fa3,2025-02-26,February 2025,0.583,REP-3508,REPUESTOS MAIPU,,,
60e32d94f90dee0069359fa3,2025-02-26,February 2025,1.0,REP-3251,REPUESTOS MAIPU,,,
60e32d94f90dee0069359fa3,2025-02-26,February 2025,1.5,REP-3426,REPUESTOS MAIPU,,,
60e32d94f90dee0069359fa3,2025-02-26,February 2025,2.0,REP-3445,REPUESTOS MAIPU,,,
613fb383e057c6006a1ccade,2025-02-26,February 2025,8.0,VI-571,TECH LAB - INTERNO,,,
62e433730b4bf7ad924bcbe5,2025-02-26,February 2025,0.583,REP-3508,REPUESTOS MAIPU,,,
62e433730b4bf7ad924bcbe5,2025-02-26,February 2025,7.083,REP-3472,REPUESTOS MAIPU,,,
62fbddc8bb0704a2a808bd57,2025-02-26,February 2025,0.5,AFUS-33,AFU´S,,,
62fbddc8bb0704a2a808bd57,2025-02-26,February 2025,0.583,REP-3508,REPUESTOS MAIPU,,,
62fbddc8bb0704a2a808bd57,2025-02-26,February 2025,1.0,REP-3250,REPUESTOS MAIPU,,,
62fbddc8bb0704a2a808bd57,2025-02-26,February 2025,5.917,AFUS-189,AFU´S,,,
6310a8954fbe9c4bd0edf82a,2025-02-26,February 2025,0.5,VI-738,TECH LAB - INTERNO,,,
6310a8954fbe9c4bd0edf82a,2025-02-26,February 2025,0.75,VI-738,TECH LAB - INTERNO,,,
637d1ac0f48fbd9b62d50fc3,2025-02-26,February 2025,8.0,VI-4,TECH LAB - INTERNO,,,
63d916c4bf837c6893d6fbad,2025-02-26,February 2025,0.583,REP-3508,REPUESTOS MAIPU,,,
63d916c4bf837c6893d6fbad,2025-02-26,February 2025,8.0,REP-3532,REPUESTOS MAIPU,,,
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,2025-02-26,February 2025,4.0,REP-3951,REPUESTOS MAIPU,,,
70121:e997c5d5-1d6e-4973-80cb-28bfe7343a3f,2025-02-26,February 2025,8.0,VI-4,TECH LAB - INTERNO,,,
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,2025-02-26,February 2025,9.0,VI-4,TECH LAB - INTERNO,,,
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,2025-02-26,February 2025,0.25,ATI-2603,AJUSTES TIMM - INTEGRACIONES,,,
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,2025-02-26,February 2025,3.0,ATI-2596,AJUSTES TIMM - INTEGRACIONES,,,
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,2025-02-26,February 2025,4.75,REP-3514,REPUESTOS MAIPU,,,
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,2025-02-26,February 2025,0.583,REP-3508,REPUESTOS MAIPU,,,
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,2025-02-26,February 2025,6.0,REP-3497,REPUESTOS MAIPU,,,
712020:3268e7ac-2411-4ef8-a85a-d619f040639c,2025-02-26,February 2025,8.0,VI-693,TECH LAB - INTERNO,,,
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,2025-02-26,February 2025,0.417,REP-3445,REPUESTOS MAIPU,,,
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,2025-02-26,February 2025,0.583,REP-3508,REPUESTOS MAIPU,,,
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,2025-02-26,February 2025,2.0,REP-3445,REPUESTOS MAIPU,,,
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,2025-02-26,February 2025,3.0,REP-3445,REPUESTOS MAIPU,,,
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,2025-02-26,February 2025,0.25,ATI-2603,AJUSTES TIMM - INTEGRACIONES,,,
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,2025-02-26,February 2025,0.75,REP-3519,REPUESTOS MAIPU,,,
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,2025-02-26,February 2025,1.0,REP-3508,REPUESTOS MAIPU,,,
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,2025-02-26,February 2025,2.0,ATI-2445,AJUSTES TIMM - INTEGRACIONES,,,
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,2025-02-26,February 2025,4.0,REP-3519,REPUESTOS MAIPU,,,
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,2025-02-26,February 2025,0.417,REP-3472,REPUESTOS MAIPU,,,
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,2025-02-26,February 2025,0.583,REP-3508,REPUESTOS MAIPU,,,
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,2025-02-26,February 2025,3.0,REP-3472,REPUESTOS MAIPU,,,
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,2025-02-26,February 2025,4.0,REP-3472,REPUESTOS MAIPU,,,
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,2025-02-26,February 2025,0.583,REP-3508,REPUESTOS MAIPU,,,
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,2025-02-26,February 2025,3.0,REP-3740,REPUESTOS MAIPU,,,
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,2025-02-26,February 2025,4.5,REP-3740,REPUESTOS MAIPU,,,
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,2025-02-26,February 2025,0.333,ATI-2609,AJUSTES TIMM - INTEGRACIONES,,,
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,2025-02-26,February 2025,0.5,AFUA-37,AFUs ATI,,,
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,2025-02-26,February 2025,0.75,ATI-2611,AJUSTES TIMM - INTEGRACIONES,,,
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,2025-02-26,February 2025,1.25,AFUA-37,AFUs ATI,,,
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,2025-02-26,February 2025,1.5,ATI-2610,AJUSTES TIMM - INTEGRACIONES,,,
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,2025-02-26,February 2025,3.167,AFUA-37,AFUs ATI,,,
712020:7e5d904b-b254-46ab-8639-0e34732a80de,2025-02-26,February 2025,0.5,REP-3508,REPUESTOS MAIPU,,,
712020:7e5d904b-b254-46ab-8639-0e34732a80de,2025-02-26,February 2025,0.75,AFUS-33,AFU´S,,,
712020:7e5d904b-b254-46ab-8639-0e34732a80de,2025-02-26,February 2025,1.0,AFUS-429,AFU´S,,,
712020:7e5d904b-b254-46ab-8639-0e34732a80de,2025-02-26,February 2025,1.75,AFUS-429,AFU´S,,,
712020:7e5d904b-b254-46ab-8639-0e34732a80de,2025-02-26,February 2025,3.5,AFUS-429,AFU´S,,,
712020:a3240ec7-ccb7-4e31-81ed-5338bd11acc2,2025-02-26,February 2025,8.0,VI-605,TECH LAB - INTERNO,,,
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,2025-02-26,February 2025,1.0,ATI-2479,AJUSTES TIMM - INTEGRACIONES,,,
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,2025-02-26,February 2025,2.0,ATI-2480,AJUSTES TIMM - INTEGRACIONES,,,
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,2025-02-26,February 2025,4.0,ATI-2480,AJUSTES TIMM - INTEGRACIONES,,,
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,2025-02-26,February 2025,0.583,REP-3508,REPUESTOS MAIPU,,,
